alert_id,timestamp,source_type,device_id,device_type,building,floor,alert_type,severity_raw,value,threshold,confidence,correlation_id
6c56794a-bc11-49c1-89a6-353a6be8d55a,2026-04-01 02:53:51,sensor,door_sensor_008,door_sensor,B2,12,open_too_long,1,53.6,68.19,,
8b475763-5d3f-4f75-bd81-f9f0636577c2,2026-04-01 02:53:54,sensor,lighting_029,lighting,B1,5,circuit_fault,3,28.22,62.78,,
4bcbc584-8c5c-4a36-bae4-02b594de3879,2026-04-01 02:54:12,camera,cam_031,camera,B18,3,people_gathering,3,,,0.654,
5e31f9d8-923f-48e1-93a7-7e108ebcfc2c,2026-04-01 02:54:53,camera,cam_182,camera,B7,0,climbing_detected,3,,,0.306,
819ab998-def0-441b-acd7-3b1642d676ea,2026-04-01 02:55:15,sensor,hvac_030,hvac,B18,19,fan_fault,4,21.95,63.8,,
43dde963-0f63-48da-823f-11917d69d788,2026-04-01 02:58:48,sensor,door_sensor_001,door_sensor,B6,20,forced_open,4,89.54,60.78,,
15af7f5e-25c0-4887-b10e-9b69de86e4bd,2026-04-01 02:57:57,camera,cam_154,camera,B14,4,ev_illegal_parking,1,,,0.496,
7091b204-89a6-4482-ac3f-3da65a93f99d,2026-04-01 03:00:11,sensor,door_sensor_000,door_sensor,B19,11,forced_open,3,47.51,89.52,,
27b01cb2-e691-4116-aa14-63340d81d0bb,2026-04-01 03:01:22,sensor,fire_pressure_011,fire_pressure,B15,8,pressure_low,4,38.38,78.58,,
5479f99e-785a-42a2-b0d9-5162a2771189,2026-04-01 03:02:26,sensor,co_sensor_002,co_sensor,B16,20,sensor_fault,2,17.12,81.75,,
308dea32-5fa4-4369-b096-89c87800614c,2026-04-01 03:02:35,sensor,pump_004,pump,B3,15,temperature_high,2,12.51,77.49,,
a5380158-6bc8-4922-b7d2-283b0746dfae,2026-04-01 03:02:37,sensor,lighting_062,lighting,B8,7,circuit_fault,5,52.79,57.94,,
b41dcde5-336a-45e7-afc5-8d9eec49dbd1,2026-04-01 03:03:17,sensor,water_leak_009,water_leak,B4,9,leak_detected,2,83.74,78.73,,
321dfe04-54e8-47b4-9a67-143db3107bc5,2026-04-01 03:06:25,sensor,elevator_019,elevator,B18,-1,stuck,3,2.86,67.48,,
6cbdd81c-41da-4e22-abf6-5ed3bef45c92,2026-04-01 03:06:41,camera,cam_088,camera,B4,-1,stain_detected,3,,,0.41,
0a760fb4-6455-405e-8a78-07ac4e9126ac,2026-04-01 03:07:34,sensor,hvac_019,hvac,B6,6,fan_fault,1,97.48,50.79,,
6338147e-d667-4376-bcd2-318d61f632cb,2026-04-01 03:08:20,camera,cam_130,camera,B10,0,smoke_detected,4,,,0.378,
55543980-0c3a-4591-a5b1-39c36c4313dc,2026-04-01 03:08:31,camera,cam_162,camera,B16,-2,stain_detected,1,,,0.493,
ca647b5b-d02c-4e83-8b41-8cd18990f2ef,2026-04-01 03:08:53,sensor,lighting_059,lighting,B3,3,circuit_fault,4,86.83,84.81,,
1e8fa4ef-6b2f-4bca-a9a9-0458b9d84e6d,2026-04-01 03:10:36,camera,cam_017,camera,B9,5,fire_detected,4,,,0.203,
aaeb86d7-12a3-47c5-b7c5-911a8114ec28,2026-04-01 03:11:05,sensor,hvac_042,hvac,B19,13,filter_clog,2,86.35,73.94,,
14e5d683-4bf1-4892-a874-45d8e3cadf81,2026-04-01 03:13:08,camera,cam_199,camera,B16,1,fall_detected,2,,,0.763,
996653e5-a392-4d4c-b50c-48025437825c,2026-04-01 03:17:53,sensor,door_sensor_039,door_sensor,B18,15,forced_open,3,72.32,69.28,,
6b0fa3fe-5ebd-47ba-8eaa-0958b629c0a1,2026-04-01 03:17:55,sensor,elevator_003,elevator,B16,16,stuck,3,93.14,55.69,,
7932a87a-9bb6-4917-8b1c-b3d929680473,2026-04-01 03:18:25,camera,cam_041,camera,B1,-2,climbing_detected,1,,,0.184,
c90a0dcc-c626-4453-8118-f0d3b98b87df,2026-04-01 03:18:32,sensor,co_sensor_004,co_sensor,B18,17,sensor_fault,2,2.24,56.04,,
76afd94d-8b95-4530-8d39-263cca422cca,2026-04-01 03:19:37,camera,cam_122,camera,B9,1,people_gathering,2,,,0.647,
ec9aded6-bad8-42a0-8636-f3fcfc2fe1c5,2026-04-01 03:21:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,2,8.25,75.53,,
7904a575-998e-4f07-bb21-2d5fb83abe71,2026-04-01 03:21:42,sensor,hvac_020,hvac,B10,8,filter_clog,3,38.29,58.69,,
51a3e4ea-591d-4992-8bb2-797d305bfe6d,2026-04-01 03:22:09,sensor,lighting_025,lighting,B11,18,lamp_failure,2,50.44,78.03,,
f12d20a2-3e45-48c5-845d-bda6ccfa6616,2026-04-01 03:22:45,camera,cam_021,camera,B12,-1,fire_detected,4,,,0.428,
7fa92a88-db38-4eaa-abdc-e3d14bd74e38,2026-04-01 03:24:43,sensor,lighting_024,lighting,B9,-1,lamp_failure,1,19.58,57.98,,
1b3ebbb2-c176-465a-a1e8-cdfa3297825f,2026-04-01 03:25:50,sensor,fire_pressure_004,fire_pressure,B14,0,pressure_high,3,43.38,64.4,,
377fca0a-d327-4963-a7c5-e74fb6406ece,2026-04-01 03:26:51,sensor,lighting_024,lighting,B9,-1,circuit_fault,2,50.01,73.53,,
40bac836-9faa-441a-911a-79c439fcf4fe,2026-04-01 03:27:51,sensor,fire_pressure_009,fire_pressure,B19,18,pressure_low,4,21.23,86.29,,
ce036624-fe31-4a24-a611-75ed23888eea,2026-04-01 03:27:58,camera,cam_057,camera,B3,2,smoke_detected,4,,,0.539,
2dbad6b2-ef95-43de-aa0c-b13b0504f31d,2026-04-01 03:28:03,camera,cam_017,camera,B9,5,people_gathering,3,,,0.678,
976cbff2-b71a-4ff2-8373-660be56080a9,2026-04-01 03:29:55,sensor,door_sensor_033,door_sensor,B10,7,open_too_long,3,54.23,61.06,,
8d5a0dfe-8405-4aa0-9a51-5cf4b6bc6d11,2026-04-01 03:30:22,sensor,door_sensor_028,door_sensor,B9,5,forced_open,4,89.73,67.96,,
12259302-47ed-4db7-b6e4-fea497f167d5,2026-04-01 03:30:31,sensor,lighting_059,lighting,B3,3,circuit_fault,2,87.11,66.64,,
03ad0738-f559-4a0d-a99a-9e000031c25a,2026-04-01 03:30:33,sensor,hvac_030,hvac,B18,19,compressor_alarm,2,58.96,70.43,,
1cb40d0e-d3c6-4dd9-af37-41131ef8b6aa,2026-04-01 03:30:42,camera,cam_008,camera,B17,2,climbing_detected,3,,,0.369,
49702ff0-017c-44a5-aa6d-5ff0af8bd4ef,2026-04-01 03:31:21,sensor,elevator_011,elevator,B18,0,maintenance_required,3,3.75,56.56,,
f3051d52-2863-4768-af2b-f792b8a8a769,2026-04-01 03:31:34,sensor,lighting_009,lighting,B17,1,lamp_failure,3,23.52,78.44,,
595c7688-a53c-42e5-b2be-fa704364cdd9,2026-04-01 03:32:31,camera,cam_192,camera,B16,1,stain_detected,3,,,0.425,
8ed5ace2-3f96-4b4a-9c48-c9144db5f001,2026-04-01 03:33:21,sensor,lighting_000,lighting,B7,11,lamp_failure,3,87.71,84.1,,
e8cef053-107a-430e-9c64-94acd9f61cbc,2026-04-01 03:33:31,sensor,hvac_046,hvac,B15,18,filter_clog,5,5.53,81.72,,
97703766-eacf-4e5d-8707-2fe9361297b6,2026-04-01 03:34:29,sensor,hvac_025,hvac,B16,9,compressor_alarm,3,15.91,85.49,,
bdec3905-79cd-49b7-8f4c-e41e6562ddcc,2026-04-01 03:36:04,sensor,lighting_013,lighting,B16,16,circuit_fault,1,31.97,65.91,,
2c56c0ed-f96f-43a6-9192-70f84b73932b,2026-04-01 03:39:36,camera,cam_156,camera,B19,1,fire_detected,4,,,0.752,
ac1f5b52-a7a7-475b-808c-298367732e56,2026-04-01 03:40:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,76.52,87.22,,
77c70d33-0dcb-4383-99d2-0817d39aa4a4,2026-04-01 03:42:47,sensor,hvac_052,hvac,B16,11,compressor_alarm,3,68.42,50.13,,
79ac7faf-2877-4b07-acfd-3f89b71e2fb4,2026-04-01 03:42:56,sensor,water_leak_015,water_leak,B6,7,leak_detected,5,25.14,50.02,,
3a40039b-ddcb-4a31-a510-804d1fe23b6b,2026-04-01 03:43:47,camera,cam_118,camera,B2,5,fire_detected,4,,,0.022,
9b25ae72-f6f1-4a0d-8573-0502fdf18030,2026-04-01 03:45:18,camera,cam_178,camera,B16,3,fire_detected,4,,,0.309,
af5004a5-6129-4fe5-8d92-9f5651701040,2026-04-01 03:46:07,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
14d0564c-7636-4e2f-86d8-6369aa544113,2026-04-01 03:46:12,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
01ffa041-6233-4232-9991-4d181cffa8e6,2026-04-01 03:46:37,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
0978f799-2aeb-46b2-97ed-b021ec396014,2026-04-01 03:46:42,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
c9f5c905-6110-4aaf-b628-161d859d4315,2026-04-01 03:46:46,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
7ba5824d-5669-4ee7-90be-3a897eb42725,2026-04-01 03:47:12,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
8cd28236-6832-42e7-86f9-724e350ccb16,2026-04-01 03:47:16,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
a08ac8cf-54de-4327-8c86-f57c56f78351,2026-04-01 03:47:17,sensor,hvac_013,hvac,B2,7,filter_clog,3,95.31,79.32,,
88109c1c-8281-4a09-b77a-ad94d00641ee,2026-04-01 03:47:37,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
ed801a14-79b5-4783-a6d7-72ab23f923f7,2026-04-01 03:47:38,camera,cam_099,camera,B17,0,smoke_detected,4,,,0.221,
99a563b9-68da-4fc4-938a-5600337f0ccd,2026-04-01 03:48:28,camera,cam_127,camera,B2,1,object_left,1,,,0.38,
8d4b31d9-065c-414e-bea4-bae1ec35c97f,2026-04-01 03:48:46,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
4eb2955e-e281-4812-978b-401f2c9543a8,2026-04-01 03:49:14,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
63777a7d-a8af-4598-8a01-924f903d689d,2026-04-01 03:49:16,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
b4093199-e8f9-4c14-b455-cc41ee76a935,2026-04-01 03:49:23,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
9d2427b1-da3f-4213-a75e-b9e5af0c1a22,2026-04-01 03:49:40,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
1e1355db-d67c-4134-be4b-c16326f5f84e,2026-04-01 03:49:42,sensor,lighting_003,lighting,B11,7,lamp_failure,2,86.75,60.05,,
86a38194-433d-4d99-8ade-94efffcdc03a,2026-04-01 03:49:44,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
d5e9e477-1a92-4c09-aebb-c825f04d6096,2026-04-01 03:49:56,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
bf9a2de7-74a7-4252-a58c-576fb1fa0b87,2026-04-01 03:50:06,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
46a4a5a9-a673-4cbb-b07c-766c6a827041,2026-04-01 03:50:29,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
cb6a6f56-5c9c-41b6-962d-0c1c8908ece0,2026-04-01 03:50:53,sensor,water_leak_004,water_leak,B17,12,leak_detected,4,27.19,85.15,,
c081af5b-1cf0-4ecd-9f58-a7ae91d54fd2,2026-04-01 03:51:30,sensor,door_sensor_006,door_sensor,B6,17,open_too_long,2,3.59,68.85,,
11426663-1be0-4195-96d9-32ae3abfec1b,2026-04-01 03:52:25,camera,cam_191,camera,B6,3,ev_illegal_parking,1,,,0.461,
207b7869-fbc4-4766-b280-ca301369468e,2026-04-01 03:54:01,camera,cam_121,camera,B8,5,stain_detected,2,,,0.273,
9db765c9-d354-493d-82dd-a0d1f87e3cf5,2026-04-01 03:55:14,camera,cam_179,camera,B5,-1,smoke_detected,4,,,0.373,
db770e02-b864-4d69-bf2d-1c928b2acd84,2026-04-01 03:55:51,sensor,lighting_073,lighting,B9,16,lamp_failure,3,50.97,70.04,,
eaf2304c-921e-41cb-9789-de2711994ea9,2026-04-01 03:56:52,camera,cam_014,camera,B18,2,stain_detected,1,,,0.688,
5561bc3b-37b2-4cf6-b159-ad2eaa816d9e,2026-04-01 04:01:13,sensor,elevator_004,elevator,B10,4,overspeed,3,60.48,74.84,,
0af82792-0ccf-4392-9a82-bcd6cf93579a,2026-04-01 04:03:21,camera,cam_198,camera,B8,2,object_left,3,,,0.339,
91a9036b-c159-4f77-9426-3dc5a1d0c18d,2026-04-01 04:04:51,sensor,pump_002,pump,B14,11,flow_abnormal,3,21.39,79.1,,
43f3c0d8-d57f-47c5-8dec-3a247130f8e0,2026-04-01 04:05:16,camera,cam_059,camera,B14,-1,stain_detected,2,,,0.389,
b526dde9-4914-44c5-8bff-2cb2b1306152,2026-04-01 04:05:22,sensor,elevator_023,elevator,B15,5,door_fault,1,83.62,59.6,,
068c3391-dc8b-45c4-b5c4-ff717fa8ed53,2026-04-01 04:06:11,camera,cam_095,camera,B18,-1,fall_detected,2,,,0.28,
599d1843-ece3-4e59-945b-83aee60f8651,2026-04-01 04:06:16,sensor,water_leak_018,water_leak,B2,3,leak_detected,3,77.55,87.45,,
8da0ebc2-2a69-400f-8596-2d82d08d0131,2026-04-01 04:07:59,sensor,lighting_053,lighting,B18,3,circuit_fault,1,85.84,79.34,,
0a02f808-e2f9-448e-9007-e6192c680838,2026-04-01 04:08:28,sensor,lighting_069,lighting,B13,9,lamp_failure,2,85.65,69.37,,
b36cfdc0-f2f0-4637-b3f2-b41898416c26,2026-04-01 04:09:31,camera,cam_088,camera,B4,-1,climbing_detected,2,,,0.434,
7f43bcf0-b1c8-4f75-8c40-8f1a84ada9b0,2026-04-01 04:09:47,camera,cam_076,camera,B16,0,ev_illegal_parking,2,,,0.579,
95974fec-8502-40a8-af71-a09148c13178,2026-04-01 04:09:51,camera,cam_105,camera,B17,1,fire_detected,4,,,0.035,
51f3d63f-2aac-4c5e-80dd-5597a1b88026,2026-04-01 04:10:00,camera,cam_153,camera,B13,0,stain_detected,3,,,0.48,
ea800648-cdd9-4364-8408-8955cedb8544,2026-04-01 04:12:03,camera,cam_110,camera,B7,5,stain_detected,1,,,0.378,
de1b8601-d9dd-4ced-8b11-ed16dc8b578d,2026-04-01 04:13:37,sensor,water_leak_018,water_leak,B2,3,leak_detected,4,0.39,53.5,,
601cd65e-c62c-40de-a967-068400e8f05c,2026-04-01 04:13:58,camera,cam_130,camera,B10,0,ev_illegal_parking,2,,,0.717,
f0a78694-03e9-4ba7-bba6-d841cb69e2f3,2026-04-01 04:13:59,sensor,lighting_070,lighting,B4,3,circuit_fault,5,89.21,70.39,,
89ad5293-1fab-4c7a-bd88-429b39a0d86a,2026-04-01 04:14:04,sensor,pump_009,pump,B8,12,vibration,3,54.02,70.69,,
279008ab-d6f4-4e89-9754-43ac099ffa82,2026-04-01 04:14:11,sensor,fire_pressure_006,fire_pressure,B17,0,pressure_low,3,25.47,68.78,,
ee720294-5779-44fd-a908-e39e0e0b708e,2026-04-01 04:14:16,sensor,elevator_005,elevator,B20,14,stuck,3,45.92,78.28,,
ac1f61ed-581b-40e1-bea7-ec8106c12ae5,2026-04-01 04:14:42,sensor,door_sensor_021,door_sensor,B14,6,forced_open,4,96.13,73.4,,
47c44f43-fec2-4e23-9827-5b41b1faeb00,2026-04-01 04:14:53,camera,cam_151,camera,B15,3,smoke_detected,4,,,0.079,
b832bad6-9f97-48de-9345-741d58346606,2026-04-01 04:15:17,sensor,fire_pressure_015,fire_pressure,B19,5,pressure_low,1,69.68,76.53,,
64192724-fb9c-45c6-be5c-7bceb7ee0d55,2026-04-01 04:15:50,sensor,door_sensor_017,door_sensor,B17,4,forced_open,5,27.9,77.31,,
b9242478-5108-414b-972c-5169152b6c7b,2026-04-01 04:16:19,sensor,pump_010,pump,B19,3,temperature_high,4,47.64,54.26,,
f396575e-4b84-4239-992b-7a60a573700a,2026-04-01 04:16:51,sensor,lighting_069,lighting,B13,9,circuit_fault,3,17.57,67.29,,
52eff350-467d-46e4-9ccd-7b45c3558bbe,2026-04-01 04:17:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,2,77.95,63.17,,
305738a9-c016-46c9-a77e-36d25f433c3e,2026-04-01 04:18:47,sensor,lighting_026,lighting,B10,4,lamp_failure,3,15.11,60.12,,
fd4ac482-847f-47af-a95f-3f55d7edeb1a,2026-04-01 04:20:22,sensor,lighting_071,lighting,B18,13,lamp_failure,3,44.7,70.73,,
1aaa925d-3d00-46f8-a82c-c2b20c26ecb3,2026-04-01 04:20:43,sensor,lighting_026,lighting,B10,4,circuit_fault,3,93.15,71.43,,
ba0afcc5-aed9-424e-870b-76ae294026ea,2026-04-01 04:22:01,camera,cam_197,camera,B17,-1,stain_detected,1,,,0.881,
63eafdf2-d632-456f-bb3a-19a0ef834ba9,2026-04-01 04:23:14,camera,cam_044,camera,B9,5,stain_detected,2,,,0.226,
04e64782-1b1d-4258-87ce-80bd410b1d8f,2026-04-01 04:24:55,camera,cam_151,camera,B15,3,climbing_detected,2,,,0.345,
d4d2bb4b-0ca5-4072-bcd3-bb355550a563,2026-04-01 04:24:57,sensor,lighting_065,lighting,B15,2,lamp_failure,4,5.83,55.86,,
5cfb670a-397b-4263-9b28-e32c98e4badf,2026-04-01 04:25:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,88.06,52.14,,
08c374e6-3f6a-45c2-a82f-b52ce536a71a,2026-04-01 04:25:13,camera,cam_088,camera,B4,-1,climbing_detected,2,,,0.283,
81c30759-804c-4a0c-8511-0ac89da57634,2026-04-01 04:27:08,sensor,co_sensor_005,co_sensor,B16,5,co_elevated,2,86.66,69.35,,
38ddd9dd-de3d-4f08-ad47-92bf380d5bb7,2026-04-01 04:27:13,camera,cam_098,camera,B18,1,stain_detected,3,,,0.67,
c9e120f9-354c-4c6d-a2e5-e82cbef0f645,2026-04-01 04:27:14,sensor,lighting_034,lighting,B19,5,circuit_fault,3,49.71,62.36,,
517fcb47-771f-43d5-ac3f-266f7a74d206,2026-04-01 04:27:38,sensor,water_leak_007,water_leak,B12,7,leak_detected,1,61.69,70.69,,
44d38ad0-ce97-4a1f-93db-fb7966375759,2026-04-01 04:28:18,sensor,pump_011,pump,B15,13,vibration,3,67.19,64.86,,
2e24a43a-ae6b-4a90-be16-4e1ab231dfc0,2026-04-01 04:34:21,sensor,hvac_021,hvac,B16,9,compressor_alarm,3,20.2,82.31,,
0a7d7ba8-62ba-483d-a3c7-82b7e8644b35,2026-04-01 04:35:10,sensor,co_sensor_006,co_sensor,B5,14,co_elevated,5,27.32,67.17,,
551a11e1-7069-439d-88b4-446c8d279c73,2026-04-01 04:35:24,sensor,water_leak_012,water_leak,B6,17,leak_detected,1,30.24,76.96,,
393ee353-61f7-40b8-a09a-9043aa12171b,2026-04-01 04:35:54,sensor,hvac_038,hvac,B6,4,compressor_alarm,3,59.23,58.36,,
ac122066-1520-45ad-bea9-d596872da234,2026-04-01 04:36:23,camera,cam_143,camera,B5,4,fall_detected,3,,,0.367,
a19eb208-4bc2-4751-922f-31272f666480,2026-04-01 04:37:28,camera,cam_077,camera,B14,1,fall_detected,3,,,0.398,
6bc02f1a-0d4d-4a2a-ab57-afce5b40c532,2026-04-01 04:37:46,camera,cam_051,camera,B16,1,object_left,1,,,0.756,
f0e997cb-5ba6-4115-b64e-df7af85f54fa,2026-04-01 04:38:54,sensor,door_sensor_032,door_sensor,B3,2,open_too_long,3,76.56,69.89,,
72e5fb05-38bd-4ed0-a2e8-696aca364f66,2026-04-01 04:39:04,sensor,lighting_010,lighting,B19,6,circuit_fault,3,33.85,82.87,,
c46f481d-ebe5-4595-aa36-28abb44ee77d,2026-04-01 04:39:34,sensor,lighting_014,lighting,B14,2,lamp_failure,3,88.05,55.21,,
978a6f68-e380-456d-8ce9-f78bfa9108c3,2026-04-01 04:40:06,sensor,lighting_018,lighting,B1,-1,circuit_fault,5,31.39,72.44,,
ede7cbfc-453c-476d-8576-a122e13541b8,2026-04-01 04:39:40,sensor,elevator_030,elevator,B2,6,fault_code,2,62.55,87.6,,
d280f37b-34f1-4b3a-ae4a-c1d104e1598b,2026-04-01 04:40:43,sensor,fire_pressure_001,fire_pressure,B6,10,pressure_low,3,96.38,50.91,,
a46b998b-87b1-40bb-a346-3d6f5a8c95ee,2026-04-01 04:41:03,sensor,lighting_076,lighting,B18,0,lamp_failure,2,50.1,56.54,,
5195cc08-26c0-46cc-bfed-45025c063f32,2026-04-01 04:41:15,camera,cam_114,camera,B16,5,stain_detected,2,,,0.408,
cde7d74d-1841-4bfc-8db3-102770d77215,2026-04-01 04:41:30,sensor,fire_pressure_001,fire_pressure,B6,10,pressure_low,4,21.07,87.26,,
d758b0ca-e1b0-41b5-95ae-904c0856cb25,2026-04-01 04:42:05,camera,cam_147,camera,B20,3,people_gathering,3,,,0.382,
8d41a7ab-dfcb-4681-8420-12e32e61f840,2026-04-01 04:43:07,camera,cam_080,camera,B10,2,fall_detected,2,,,0.451,
d7c4f18a-292d-482a-8f0e-c7a91623ba0c,2026-04-01 04:43:41,camera,cam_013,camera,B2,4,people_gathering,2,,,0.441,
4f51b451-0b56-414f-ac4a-2173f474c506,2026-04-01 04:45:49,sensor,lighting_067,lighting,B10,18,lamp_failure,3,38.26,80.45,,
1a407e39-87dd-4c08-a720-20d12a888668,2026-04-01 04:46:02,sensor,hvac_020,hvac,B10,8,water_temp_high,2,32.54,63.65,,
f8e12bdd-eb59-4459-88f9-b95505fc867d,2026-04-01 04:46:56,sensor,lighting_033,lighting,B1,9,circuit_fault,4,69.42,87.6,,
e7392f92-40ac-41fb-a05d-56368a0af7c6,2026-04-01 04:47:15,camera,cam_033,camera,B5,-2,stain_detected,2,,,0.282,
27c3fb89-45d1-4c62-96ff-a9f6eb2f0da2,2026-04-01 04:47:17,sensor,fire_pressure_000,fire_pressure,B8,-2,pressure_high,5,63.63,60.95,,
a9e15bb1-9adb-4d05-91c2-ebfb5e132d09,2026-04-01 04:47:18,camera,cam_021,camera,B12,-1,smoke_detected,4,,,0.166,
1d41ba8d-2054-4e70-9869-11440ced36c7,2026-04-01 04:47:22,sensor,lighting_065,lighting,B15,2,circuit_fault,3,64.27,86.61,,
ed41a604-33b9-4c0c-8f41-10aebea0db2b,2026-04-01 04:48:50,camera,cam_106,camera,B14,-2,fire_detected,4,,,0.344,
44add483-c624-4172-b56e-83f02c0c14a6,2026-04-01 04:50:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,18.55,78.11,,
8b564061-7da5-40b8-ba91-d3dcb91f3077,2026-04-01 04:50:06,camera,cam_007,camera,B20,-1,fire_detected,4,,,0.322,
354648a1-a218-4283-843a-b24d8f3fec2a,2026-04-01 04:51:40,sensor,hvac_014,hvac,B5,-1,water_temp_high,2,52.1,80.94,,
e146ffd0-4755-4530-8547-0f7b26407d0a,2026-04-01 04:52:19,sensor,hvac_032,hvac,B2,18,fan_fault,4,9.85,84.2,,
429ded8a-184c-4603-94b4-dccf69666326,2026-04-01 04:52:24,camera,cam_047,camera,B1,4,fall_detected,2,,,0.318,
c40e628d-ee07-4f66-bb50-721d696362ac,2026-04-01 04:53:50,sensor,door_sensor_008,door_sensor,B2,12,forced_open,2,79.71,79.99,,
a61883dd-c123-4d86-ae79-306a30ff68e8,2026-04-01 04:54:06,sensor,lighting_022,lighting,B3,6,lamp_failure,3,55.6,68.23,,
fa9efa4b-44ae-4da5-b91d-a5acec0d8a66,2026-04-01 04:55:37,camera,cam_195,camera,B9,0,object_left,2,,,0.374,
5421dc37-6828-4604-b861-20abaea49691,2026-04-01 04:55:41,camera,cam_183,camera,B14,-2,ev_illegal_parking,2,,,0.504,
45f2b7d2-e32a-49dd-abb8-a62902be6f86,2026-04-01 04:58:15,sensor,door_sensor_016,door_sensor,B1,-2,open_too_long,3,97.8,65.1,,
822728aa-7f10-44e9-af0b-266a7d3cb490,2026-04-01 04:58:15,camera,cam_004,camera,B10,2,ev_illegal_parking,2,,,0.182,
a6136d23-771b-418d-af44-a48922d3e952,2026-04-01 04:59:11,camera,cam_091,camera,B18,0,object_left,3,,,0.548,
799134c0-a75d-4b77-aab2-68b41458e0f3,2026-04-01 05:00:31,sensor,hvac_012,hvac,B6,0,fan_fault,3,51.38,68.45,,
7198f8a8-6e84-4e8a-8cd2-521f245ec313,2026-04-01 05:01:29,sensor,water_leak_001,water_leak,B3,14,leak_detected,4,43.87,62.82,,
91492037-5fab-4927-9990-1427f4b78d20,2026-04-01 05:01:42,sensor,hvac_059,hvac,B1,20,fan_fault,4,38.36,84.1,,
3e55ade0-0320-47d5-83ef-8b557a4014aa,2026-04-01 05:02:05,camera,cam_101,camera,B9,0,ev_illegal_parking,3,,,0.433,
df4cf9d7-6560-4f39-9a2e-3f4f9c8c3044,2026-04-01 05:02:17,sensor,water_leak_006,water_leak,B19,18,leak_detected,2,7.59,88.69,,
e8f8f872-ec46-443a-b280-d81445d2fcf3,2026-04-01 05:02:48,sensor,water_leak_000,water_leak,B6,4,leak_detected,2,25.82,75.51,,
740fe47b-764f-4664-bd9f-5affad9686d6,2026-04-01 05:02:57,camera,cam_069,camera,B2,0,fire_detected,4,,,0.214,
97b2e6c8-e774-40bd-a2d0-3f941c9b793e,2026-04-01 05:03:16,camera,cam_115,camera,B1,0,fire_detected,4,,,0.552,
639dbb51-68af-4d84-b946-3fa685c601a7,2026-04-01 05:05:00,sensor,hvac_BROKEN_001,hvac,B13,7,sensor_fault,3,77.61,73.07,,
875c8cab-03d7-4480-ad1b-0e5acf48212c,2026-04-01 05:04:19,camera,cam_125,camera,B2,-1,ev_illegal_parking,1,,,0.459,
868dceb4-e6fa-49f9-8437-80eb6a650f4e,2026-04-01 05:07:09,camera,cam_092,camera,B20,-2,smoke_detected,4,,,0.173,
9d530a7f-39b3-4b69-a124-9ddea618649c,2026-04-01 05:07:42,camera,cam_016,camera,B2,0,ev_illegal_parking,2,,,0.477,
fa338cd7-a198-40dd-a28a-01f2128cb576,2026-04-01 05:07:42,sensor,door_sensor_033,door_sensor,B10,7,open_too_long,2,72.05,60.33,,
0b0b3702-6eb1-439e-b02b-80974476f51e,2026-04-01 05:10:30,sensor,hvac_038,hvac,B6,4,compressor_alarm,4,80.87,70.48,,
d62bcb9a-643a-49c0-af5d-61f266ff843e,2026-04-01 05:10:33,sensor,fire_pressure_008,fire_pressure,B1,14,pressure_low,3,29.31,50.55,,
acd7cb61-dd16-4006-9204-77d4bb174261,2026-04-01 05:10:44,sensor,lighting_026,lighting,B10,4,circuit_fault,4,74.94,67.77,,
4cdc77a1-20bd-4f20-8405-764a07e7453e,2026-04-01 05:11:39,sensor,hvac_000,hvac,B5,2,filter_clog,4,75.45,89.13,,
b961a89b-2c88-4db3-abd9-32482cd512d5,2026-04-01 05:11:44,camera,cam_037,camera,B12,4,ev_illegal_parking,3,,,0.376,
7782848c-3ce3-4fbb-844e-550ac3f059d8,2026-04-01 05:12:16,camera,cam_195,camera,B9,0,climbing_detected,3,,,0.549,
